product_length_cm,product_width_cm,product_height_cm,ID_Shape
48,30,37,6317
67,13,44,6318
30,18,12,6319
60,34,25,6320
33,15,33,6321
32,12,14,6322
29,30,31,6323
30,22,10,6324
28,23,32,6325
41,23,41,6326
35,101,35,6327
52,39,55,6328
41,40,18,6329
48,48,23,6330
24,23,25,6331
58,53,44,6332
23,14,13,6333
24,22,39,6334
40,25,15,6335
37,22,27,6336
38,21,15,6337
26,17,14,6338
43,27,67,6339
18,12,16,6340
50,36,20,6341
47,50,32,6342
23,23,25,6343
94,13,38,6344
105,30,6,6345
52,32,9,6346
40,15,55,6347
36,24,26,6348
35,32,22,6349
18,15,27,6350
23,11,14,6351
50,45,30,6352
35,26,2,6353
35,26,28,6354
55,35,6,6355
34,16,5,6356
48,31,19,6357
28,22,15,6358
33,26,102,6359
25,45,40,6360
42,22,30,6361
28,23,20,6362
21,28,6,6363
54,34,52,6364
32,52,17,6365
64,64,8,6366
17,60,17,6367
42,37,16,6368
66,40,19,6369
38,23,20,6370
16,15,4,6371
50,29,6,6372
28,19,2,6373
30,60,20,6374
46,15,4,6375
32,15,2,6376
14,12,8,6377
23,25,21,6378
22,14,11,6379
24,16,32,6380
17,23,18,6381
46,36,36,6382
82,82,8,6383
64,28,39,6384
25,16,12,6385
32,13,7,6386
34,25,11,6387
33,18,12,6388
34,22,4,6389
27,31,39,6390
41,29,3,6391
17,26,8,6392
53,20,19,6393
21,11,44,6394
18,17,6,6395
38,26,18,6396
28,30,26,6397
51,45,22,6398
19,20,2,6399
17,22,4,6400
46,66,16,6401
80,53,53,6402
26,22,30,6403
33,18,18,6404
28,28,34,6405
24,51,55,6406
43,22,12,6407
21,12,21,6408
26,26,30,6409
86,40,16,6410
50,43,50,6411
36,20,13,6412
14,12,14,6413
11,16,9,6414
70,50,7,6415
47,38,64,6416
52,15,15,6417
20,28,41,6418
16,37,27,6419
26,13,12,6420
61,19,61,6421
35,34,9,6422
40,30,105,6423
27,16,32,6424
90,16,8,6425
62,47,27,6426
22,13,10,6427
32,16,40,6428
55,23,7,6429
28,12,55,6430
17,15,5,6431
34,21,14,6432
40,33,8,6433
65,46,14,6434
28,26,9,6435
27,27,6,6436
53,18,58,6437
21,11,20,6438
87,46,28,6439
57,23,9,6440
55,22,29,6441
55,54,17,6442
51,70,49,6443
69,50,66,6444
30,16,15,6445
21,21,17,6446
55,43,15,6447
27,31,19,6448
35,17,15,6449
20,32,17,6450
40,29,20,6451
35,35,65,6452
25,14,16,6453
38,25,16,6454
50,35,20,6455
25,17,22,6456
45,45,18,6457
89,12,53,6458
45,20,7,6459
29,22,22,6460
16,22,24,6461
33,24,13,6462
33,17,13,6463
30,38,24,6464
49,38,10,6465
55,18,8,6466
42,42,67,6467
26,35,25,6468
33,20,16,6469
21,29,40,6470
23,29,19,6471
29,25,14,6472
21,19,8,6473
25,22,6,6474
16,14,21,6475
35,31,31,6476
70,21,39,6477
57,21,54,6478
45,18,25,6479
90,42,4,6480
27,11,18,6481
18,19,15,6482
36,28,8,6483
36,36,13,6484
57,17,17,6485
45,26,8,6486
37,31,10,6487
21,18,12,6488
23,18,20,6489
53,26,24,6490
58,29,94,6491
18,34,5,6492
37,34,11,6493
41,25,20,6494
51,52,14,6495
52,60,36,6496
32,29,19,6497
44,34,40,6498
39,28,3,6499
16,50,95,6500
60,30,12,6501
27,15,15,6502
35,25,18,6503
27,28,20,6504
80,20,30,6505
63,38,40,6506
21,17,13,6507
17,22,15,6508
54,53,16,6509
66,43,66,6510
84,11,8,6511
28,22,5,6512
25,36,15,6513
18,18,28,6514
35,13,5,6515
28,25,37,6516
20,22,10,6517
30,27,26,6518
42,32,16,6519
27,21,3,6520
40,43,13,6521
104,54,6,6522
28,33,29,6523
85,40,7,6524
12,13,9,6525
32,28,10,6526
36,16,13,6527
55,50,50,6528
105,27,8,6529
14,15,16,6530
59,22,32,6531
66,45,13,6532
47,62,62,6533
21,33,50,6534
45,16,37,6535
40,37,15,6536
30,12,26,6537
24,23,15,6538
17,21,11,6539
16,11,37,6540
17,20,19,6541
32,41,39,6542
37,20,12,6543
27,25,13,6544
23,21,18,6545
16,50,80,6546
27,21,14,6547
50,20,15,6548
23,19,23,6549
28,23,21,6550
21,15,50,6551
23,23,27,6552
22,45,5,6553
19,36,51,6554
45,45,2,6555
22,32,38,6556
35,16,15,6557
81,40,7,6558
50,30,25,6559
28,27,9,6560
90,16,11,6561
24,15,10,6562
25,16,30,6563
28,26,4,6564
47,35,26,6565
61,41,13,6566
21,18,2,6567
40,20,33,6568
34,24,32,6569
45,25,35,6570
42,31,29,6571
27,20,9,6572
38,38,100,6573
63,43,18,6574
22,32,42,6575
35,29,20,6576
60,42,42,6577
24,14,2,6578
34,22,17,6579
33,22,15,6580
35,34,8,6581
16,18,25,6582
30,21,32,6583
26,44,17,6584
56,32,32,6585
50,32,76,6586
28,28,17,6587
28,24,24,6588
74,40,32,6589
30,30,24,6590
18,17,22,6591
35,20,21,6592
45,15,4,6593
50,45,35,6594
20,24,29,6595
22,14,2,6596
27,19,11,6597
27,25,20,6598
28,27,15,6599
20,25,22,6600
18,22,22,6601
17,20,17,6602
22,22,45,6603
40,60,7,6604
62,45,5,6605
19,13,14,6606
53,26,48,6607
25,30,25,6608
42,32,19,6609
25,15,25,6610
24,17,10,6611
61,46,11,6612
43,11,16,6613
40,25,6,6614
13,11,9,6615
40,24,22,6616
36,20,36,6617
22,25,8,6618
26,26,31,6619
55,40,27,6620
18,19,13,6621
80,60,33,6622
25,13,3,6623
36,42,63,6624
30,14,38,6625
30,59,61,6626
42,67,28,6627
26,15,15,6628
45,18,13,6629
23,22,9,6630
104,43,10,6631
21,26,10,6632
28,14,11,6633
55,27,15,6634
52,35,52,6635
26,22,13,6636
40,17,18,6637
16,30,14,6638
36,28,6,6639
20,101,16,6640
32,35,26,6641
17,22,5,6642
37,32,12,6643
74,40,39,6644
33,29,38,6645
45,20,15,6646
38,31,12,6647
22,22,42,6648
33,23,24,6649
45,29,75,6650
87,16,76,6651
23,25,25,6652
63,60,22,6653
68,48,19,6654
31,25,15,6655
28,28,33,6656
50,11,5,6657
41,13,40,6658
46,35,31,6659
45,32,16,6660
57,57,20,6661
15,25,18,6662
46,26,36,6663
28,11,2,6664
26,38,42,6665
24,22,24,6666
32,45,10,6667
28,26,19,6668
26,23,26,6669
33,22,16,6670
30,23,5,6671
44,33,20,6672
18,39,33,6673
49,39,5,6674
37,44,15,6675
41,63,38,6676
35,30,12,6677
46,32,9,6678
34,27,23,6679
26,12,40,6680
25,12,90,6681
38,20,28,6682
45,45,5,6683
34,28,10,6684
79,46,11,6685
70,30,20,6686
37,35,27,6687
33,35,48,6688
49,40,23,6689
60,20,60,6690
40,20,32,6691
25,20,24,6692
25,24,24,6693
23,20,9,6694
35,28,24,6695
35,31,13,6696
35,25,19,6697
74,52,13,6698
16,38,31,6699
45,33,6,6700
60,60,75,6701
38,27,34,6702
46,52,25,6703
37,13,10,6704
47,31,30,6705
30,29,32,6706
27,21,21,6707
16,26,42,6708
52,21,22,6709
22,15,4,6710
31,26,20,6711
78,12,53,6712
19,16,21,6713
18,40,105,6714
35,50,10,6715
24,17,7,6716
18,34,22,6717
102,34,14,6718
32,67,95,6719
27,15,14,6720
17,17,2,6721
97,42,40,6722
21,12,14,6723
32,19,23,6724
30,27,16,6725
40,32,10,6726
26,17,18,6727
37,26,61,6728
62,26,30,6729
30,21,38,6730
34,25,44,6731
18,22,11,6732
50,30,80,6733
24,13,5,6734
20,23,18,6735
36,22,17,6736
37,37,8,6737
24,21,17,6738
22,20,14,6739
40,26,8,6740
27,32,6,6741
74,35,42,6742
33,16,5,6743
85,15,15,6744
48,46,46,6745
35,17,11,6746
51,50,32,6747
21,16,54,6748
27,27,8,6749
27,13,14,6750
27,22,19,6751
25,16,22,6752
23,21,27,6753
25,19,17,6754
33,13,3,6755
34,23,27,6756
90,18,6,6757
32,13,28,6758
23,11,29,6759
18,17,15,6760
32,29,28,6761
30,51,80,6762
80,40,40,6763
32,20,10,6764
30,26,6,6765
23,14,24,6766
40,22,62,6767
25,21,12,6768
29,23,14,6769
24,16,10,6770
42,27,14,6771
22,40,34,6772
30,27,15,6773
54,28,47,6774
20,16,9,6775
16,15,35,6776
31,31,81,6777
65,50,23,6778
20,17,4,6779
75,45,30,6780
36,30,6,6781
31,51,71,6782
31,14,3,6783
80,45,45,6784
44,36,20,6785
42,40,6,6786
54,11,11,6787
43,48,48,6788
35,19,31,6789
27,16,17,6790
101,68,23,6791
16,23,29,6792
32,32,8,6793
32,33,32,6794
16,35,50,6795
33,21,21,6796
27,18,12,6797
22,36,24,6798
35,40,48,6799
45,37,4,6800
28,18,13,6801
40,32,37,6802
17,24,2,6803
26,20,10,6804
104,42,14,6805
70,15,5,6806
19,16,24,6807
16,12,33,6808
30,34,27,6809
60,50,18,6810
45,21,40,6811
30,32,50,6812
41,40,23,6813
50,50,18,6814
33,33,16,6815
29,17,21,6816
41,28,7,6817
74,15,15,6818
32,11,13,6819
70,12,13,6820
30,22,18,6821
18,23,16,6822
36,20,10,6823
48,15,22,6824
22,21,14,6825
80,20,85,6826
37,11,36,6827
20,50,60,6828
43,35,19,6829
30,48,14,6830
20,18,50,6831
29,17,6,6832
20,35,62,6833
16,19,10,6834
23,29,23,6835
46,25,16,6836
28,18,22,6837
18,23,10,6838
80,13,20,6839
40,23,30,6840
47,27,70,6841
36,27,2,6842
65,16,10,6843
34,34,5,6844
80,36,36,6845
13,15,14,6846
39,40,19,6847
50,26,4,6848
23,13,6,6849
46,36,6,6850
42,36,12,6851
16,22,35,6852
18,24,30,6853
35,24,28,6854
46,35,17,6855
50,28,28,6856
27,40,44,6857
29,25,25,6858
24,25,5,6859
30,25,40,6860
34,31,18,6861
38,22,20,6862
14,14,5,6863
24,22,22,6864
105,13,13,6865
27,17,16,6866
22,12,17,6867
19,16,2,6868
36,17,19,6869
26,16,28,6870
24,23,19,6871
16,16,29,6872
28,37,10,6873
78,23,9,6874
60,43,32,6875
37,27,40,6876
31,20,31,6877
56,40,12,6878
35,24,26,6879
24,23,24,6880
50,21,21,6881
63,23,25,6882
16,18,22,6883
42,30,14,6884
42,11,8,6885
36,15,5,6886
33,44,70,6887
22,25,35,6888
29,15,17,6889
26,22,7,6890
35,30,6,6891
49,45,23,6892
40,48,24,6893
21,15,12,6894
86,36,66,6895
40,33,24,6896
35,35,32,6897
38,26,7,6898
27,35,20,6899
59,43,43,6900
19,18,38,6901
105,20,50,6902
47,46,26,6903
58,42,18,6904
19,19,32,6905
52,69,41,6906
38,12,7,6907
26,32,5,6908
35,24,29,6909
21,12,10,6910
17,20,14,6911
17,18,18,6912
72,20,34,6913
55,35,45,6914
26,19,3,6915
100,13,73,6916
55,33,66,6917
44,47,18,6918
45,37,3,6919
26,26,42,6920
45,33,10,6921
49,30,22,6922
37,16,11,6923
22,22,2,6924
46,36,16,6925
17,20,7,6926
30,42,6,6927
16,18,31,6928
50,18,25,6929
43,34,44,6930
15,13,9,6931
16,17,33,6932
50,36,9,6933
22,37,37,6934
54,40,29,6935
70,17,12,6936
21,23,18,6937
90,12,12,6938
65,30,8,6939
40,28,6,6940
40,50,10,6941
70,60,8,6942
40,70,50,6943
52,47,22,6944
40,33,10,6945
48,11,38,6946
45,40,8,6947
19,17,8,6948
17,20,16,6949
17,16,48,6950
16,24,32,6951
60,48,8,6952
38,38,16,6953
76,31,60,6954
18,25,17,6955
43,13,19,6956
25,26,5,6957
37,37,25,6958
16,17,25,6959
21,16,23,6960
20,18,6,6961
45,27,28,6962
93,18,81,6963
28,13,7,6964
40,29,13,6965
36,20,11,6966
53,16,16,6967
21,22,28,6968
21,17,29,6969
30,49,70,6970
34,14,47,6971
31,23,11,6972
26,25,15,6973
49,52,54,6974
41,29,52,6975
40,17,20,6976
75,68,20,6977
19,12,15,6978
24,28,28,6979
42,29,10,6980
35,35,44,6981
38,23,15,6982
19,30,6,6983
22,35,53,6984
55,25,30,6985
85,55,15,6986
23,15,26,6987
30,12,30,6988
22,21,34,6989
18,9,12,6990
26,36,4,6991
54,54,39,6992
42,22,14,6993
41,33,27,6994
26,25,44,6995
24,12,6,6996
40,28,10,6997
16,28,26,6998
47,36,10,6999
18,21,25,7000
80,50,13,7001
44,30,20,7002
25,60,7,7003
50,60,10,7004
32,17,11,7005
20,30,4,7006
60,45,40,7007
46,35,29,7008
18,19,25,7009
28,13,15,7010
42,42,28,7011
38,25,25,7012
23,17,16,7013
28,21,5,7014
36,56,56,7015
31,25,5,7016
27,17,19,7017
23,20,10,7018
20,18,28,7019
76,21,21,7020
29,28,7,7021
30,11,8,7022
26,21,18,7023
29,11,16,7024
55,37,25,7025
32,52,82,7026
86,22,14,7027
22,14,8,7028
43,20,14,7029
65,45,20,7030
83,23,5,7031
16,22,6,7032
42,14,42,7033
39,18,19,7034
20,25,5,7035
27,19,10,7036
24,14,18,7037
75,50,7,7038
18,20,22,7039
45,39,64,7040
24,20,22,7041
34,25,22,7042
33,24,8,7043
22,17,16,7044
61,18,61,7045
39,29,33,7046
40,36,17,7047
45,34,50,7048
63,55,63,7049
65,45,25,7050
40,33,25,7051
54,18,64,7052
17,16,17,7053
23,39,24,7054
16,13,2,7055
44,44,15,7056
58,49,40,7057
33,24,24,7058
37,19,24,7059
32,46,22,7060
29,21,7,7061
60,15,60,7062
24,21,21,7063
71,23,53,7064
31,14,19,7065
29,16,31,7066
26,24,26,7067
24,16,30,7068
38,22,55,7069
60,46,20,7070
20,28,12,7071
31,26,51,7072
55,30,21,7073
42,42,77,7074
40,40,55,7075
46,23,37,7076
45,25,8,7077
23,20,14,7078
22,14,10,7079
50,20,36,7080
60,70,30,7081
32,21,21,7082
65,65,10,7083
28,37,4,7084
20,23,20,7085
28,17,21,7086
23,17,6,7087
58,17,51,7088
22,27,25,7089
25,22,8,7090
22,29,22,7091
26,24,5,7092
30,38,31,7093
43,39,15,7094
65,50,10,7095
25,21,31,7096
22,22,25,7097
74,46,5,7098
37,26,22,7099
46,13,15,7100
34,40,86,7101
21,41,47,7102
38,35,36,7103
39,30,6,7104
16,14,105,7105
24,36,26,7106
18,18,26,7107
18,11,30,7108
70,70,30,7109
28,20,33,7110
100,20,45,7111
33,14,11,7112
66,39,6,7113
16,40,16,7114
39,25,23,7115
15,15,10,7116
25,12,3,7117
15,20,15,7118
19,16,19,7119
42,37,10,7120
24,20,27,7121
19,13,7,7122
42,25,70,7123
24,18,9,7124
60,17,60,7125
70,25,12,7126
20,31,15,7127
16,18,9,7128
31,24,17,7129
29,13,26,7130
23,17,10,7131
29,23,23,7132
36,42,14,7133
33,65,33,7134
61,38,12,7135
33,25,8,7136
22,24,12,7137
69,45,3,7138
69,30,5,7139
25,25,24,7140
19,19,2,7141
48,27,73,7142
55,19,55,7143
29,22,29,7144
16,13,25,7145
24,24,4,7146
17,23,10,7147
20,40,10,7148
35,23,8,7149
20,20,24,7150
21,18,10,7151
38,16,20,7152
31,42,6,7153
42,31,7,7154
54,31,31,7155
42,32,2,7156
21,27,13,7157
27,46,17,7158
22,21,18,7159
25,13,8,7160
30,30,45,7161
56,36,15,7162
19,23,16,7163
22,21,11,7164
49,28,10,7165
42,33,58,7166
20,60,4,7167
32,12,17,7168
41,41,18,7169
21,18,18,7170
28,25,13,7171
51,12,42,7172
30,15,13,7173
77,53,20,7174
19,13,32,7175
32,33,51,7176
36,21,18,7177
25,25,95,7178
25,38,12,7179
28,29,15,7180
50,40,6,7181
45,40,12,7182
26,16,8,7183
19,38,27,7184
56,53,26,7185
40,20,11,7186
26,14,22,7187
45,34,14,7188
22,42,28,7189
46,26,7,7190
31,27,33,7191
20,30,35,7192
48,29,11,7193
45,36,10,7194
50,40,25,7195
47,33,24,7196
36,16,24,7197
51,43,39,7198
22,22,28,7199
70,50,22,7200
63,18,47,7201
16,26,12,7202
40,28,25,7203
28,16,19,7204
60,22,30,7205
28,25,21,7206
50,36,34,7207
37,31,12,7208
17,19,20,7209
34,16,12,7210
21,16,4,7211
16,60,86,7212
24,18,11,7213
38,24,21,7214
30,25,39,7215
45,45,70,7216
42,26,8,7217
33,22,27,7218
16,33,98,7219
44,36,2,7220
32,32,37,7221
77,33,25,7222
60,30,20,7223
74,26,63,7224
45,30,13,7225
65,54,27,7226
33,11,8,7227
16,16,70,7228
57,47,22,7229
16,35,44,7230
35,33,14,7231
26,18,14,7232
50,35,3,7233
58,50,42,7234
25,30,40,7235
60,65,35,7236
26,24,19,7237
48,38,9,7238
31,32,16,7239
62,25,17,7240
23,23,14,7241
89,20,5,7242
16,19,19,7243
28,35,29,7244
36,37,8,7245
70,50,16,7246
25,21,9,7247
64,40,10,7248
49,34,45,7249
43,43,9,7250
28,21,24,7251
44,31,24,7252
27,105,23,7253
19,10,14,7254
16,17,51,7255
70,11,7,7256
24,23,36,7257
25,13,11,7258
15,16,19,7259
100,65,7,7260
69,40,10,7261
75,76,30,7262
55,20,20,7263
16,53,16,7264
23,13,2,7265
21,17,6,7266
24,22,26,7267
61,44,52,7268
24,24,38,7269
58,25,43,7270
68,36,9,7271
70,35,5,7272
22,39,24,7273
52,11,8,7274
52,52,5,7275
60,58,7,7276
34,43,23,7277
38,38,39,7278
55,40,50,7279
20,12,40,7280
18,27,23,7281
22,17,11,7282
28,13,4,7283
38,16,27,7284
44,48,35,7285
26,24,14,7286
42,36,9,7287
45,42,14,7288
70,54,41,7289
50,25,12,7290
50,44,14,7291
36,25,7,7292
22,20,7,7293
28,33,37,7294
20,18,4,7295
65,37,58,7296
34,22,22,7297
16,52,34,7298
28,15,6,7299
60,16,22,7300
60,16,50,7301
28,22,24,7302
32,13,44,7303
38,33,10,7304
27,16,13,7305
37,38,23,7306
44,25,28,7307
21,14,3,7308
30,21,11,7309
48,12,5,7310
47,60,20,7311
28,20,5,7312
17,11,32,7313
28,20,22,7314
37,24,27,7315
55,50,40,7316
34,11,34,7317
20,82,15,7318
24,23,23,7319
90,15,10,7320
38,21,18,7321
31,35,10,7322
18,13,22,7323
58,44,55,7324
43,17,14,7325
31,15,10,7326
35,16,45,7327
29,56,12,7328
100,70,20,7329
46,51,7,7330
90,55,4,7331
25,15,30,7332
41,22,7,7333
47,43,58,7334
45,35,51,7335
25,17,18,7336
40,20,21,7337
33,11,33,7338
30,14,30,7339
70,36,75,7340
31,12,8,7341
36,26,33,7342
40,24,19,7343
45,35,2,7344
55,45,17,7345
58,56,20,7346
16,25,10,7347
17,32,39,7348
30,39,30,7349
54,35,54,7350
16,14,33,7351
32,15,29,7352
20,55,78,7353
51,52,15,7354
36,36,36,7355
53,56,5,7356
85,40,10,7357
11,20,15,7358
22,22,36,7359
44,34,3,7360
36,46,2,7361
37,28,29,7362
36,36,28,7363
28,15,35,7364
41,51,18,7365
34,22,20,7366
27,32,35,7367
22,16,22,7368
65,40,40,7369
42,47,105,7370
38,28,35,7371
24,23,8,7372
41,20,26,7373
98,28,32,7374
27,12,12,7375
35,15,45,7376
89,35,15,7377
41,41,66,7378
91,91,14,7379
63,63,11,7380
36,20,18,7381
31,56,79,7382
26,34,16,7383
18,14,26,7384
65,42,50,7385
95,70,8,7386
34,17,11,7387
37,25,8,7388
36,36,61,7389
29,25,23,7390
28,24,13,7391
31,35,31,7392
72,13,47,7393
23,58,55,7394
50,33,7,7395
46,11,8,7396
23,50,7,7397
22,22,51,7398
37,43,20,7399
27,16,31,7400
40,15,40,7401
47,39,66,7402
38,38,60,7403
19,20,11,7404
58,54,60,7405
19,12,19,7406
80,56,51,7407
21,21,50,7408
52,18,34,7409
32,18,16,7410
52,20,27,7411
16,50,45,7412
32,32,30,7413
18,15,20,7414
52,52,24,7415
37,31,14,7416
35,28,7,7417
50,40,13,7418
53,53,9,7419
40,32,7,7420
53,48,23,7421
57,45,16,7422
22,22,31,7423
66,49,6,7424
48,11,22,7425
55,46,40,7426
56,55,16,7427
31,33,8,7428
98,40,14,7429
62,16,16,7430
40,30,16,7431
36,13,9,7432
30,27,12,7433
54,16,14,7434
38,14,12,7435
37,29,7,7436
16,34,32,7437
49,34,18,7438
50,46,15,7439
19,27,35,7440
84,20,6,7441
21,16,10,7442
36,37,49,7443
65,20,9,7444
37,43,31,7445
42,41,38,7446
45,32,25,7447
36,16,6,7448
19,11,6,7449
56,40,28,7450
26,27,6,7451
30,27,33,7452
25,12,10,7453
33,42,15,7454
40,18,17,7455
70,40,12,7456
32,26,25,7457
21,35,23,7458
24,18,15,7459
28,28,15,7460
26,17,12,7461
58,28,26,7462
50,40,12,7463
29,15,36,7464
32,20,2,7465
17,12,23,7466
39,29,15,7467
30,16,2,7468
26,33,26,7469
30,20,22,7470
28,17,6,7471
21,13,22,7472
65,22,65,7473
36,11,16,7474
25,45,45,7475
24,13,8,7476
17,30,38,7477
40,30,22,7478
23,23,26,7479
37,35,8,7480
23,21,16,7481
50,45,50,7482
24,17,4,7483
36,18,51,7484
82,14,16,7485
29,23,2,7486
18,22,6,7487
25,22,35,7488
100,56,8,7489
16,22,10,7490
25,14,9,7491
85,23,10,7492
99,36,28,7493
68,68,7,7494
37,29,12,7495
26,18,16,7496
23,28,18,7497
15,14,11,7498
55,16,15,7499
42,40,20,7500
29,11,21,7501
52,31,63,7502
45,36,27,7503
22,18,17,7504
65,15,60,7505
18,11,16,7506
25,18,7,7507
26,31,16,7508
20,13,46,7509
40,46,6,7510
44,42,16,7511
50,18,40,7512
23,12,13,7513
38,38,38,7514
36,26,31,7515
37,29,10,7516
80,15,10,7517
21,11,36,7518
20,32,25,7519
72,55,25,7520
50,35,50,7521
63,38,63,7522
25,15,85,7523
23,23,28,7524
24,23,29,7525
29,40,15,7526
43,14,13,7527
16,23,27,7528
36,19,27,7529
18,25,15,7530
21,12,7,7531
47,27,23,7532
65,45,10,7533
38,30,7,7534
45,34,13,7535
50,35,25,7536
22,17,22,7537
58,40,50,7538
30,14,12,7539
23,20,50,7540
105,55,12,7541
36,21,6,7542
22,23,13,7543
105,70,11,7544
40,33,6,7545
29,26,38,7546
23,16,10,7547
29,19,26,7548
30,32,10,7549
27,20,12,7550
40,25,16,7551
28,28,40,7552
21,24,26,7553
20,13,25,7554
46,40,14,7555
60,52,52,7556
39,29,5,7557
25,59,32,7558
50,11,38,7559
21,11,11,7560
75,65,58,7561
18,11,26,7562
50,20,2,7563
27,22,8,7564
58,16,60,7565
105,20,6,7566
16,33,38,7567
25,25,14,7568
27,11,21,7569
31,27,3,7570
20,12,8,7571
30,34,29,7572
17,22,29,7573
55,38,10,7574
48,32,22,7575
27,27,15,7576
31,11,9,7577
56,52,7,7578
66,38,7,7579
55,38,50,7580
41,33,10,7581
25,18,27,7582
34,34,14,7583
11,6,16,7584
30,21,5,7585
70,25,15,7586
27,17,27,7587
22,17,6,7588
60,20,12,7589
65,65,45,7590
67,15,37,7591
32,28,31,7592
36,37,36,7593
23,43,18,7594
25,14,15,7595
29,26,12,7596
42,39,42,7597
26,11,23,7598
22,31,14,7599
51,31,46,7600
41,30,3,7601
22,17,5,7602
54,11,16,7603
68,11,53,7604
38,33,15,7605
75,40,40,7606
34,25,16,7607
17,18,27,7608
44,32,70,7609
93,43,9,7610
33,60,25,7611
24,26,35,7612
28,23,22,7613
72,43,27,7614
39,29,8,7615
42,43,44,7616
31,23,23,7617
36,24,44,7618
24,16,4,7619
16,23,23,7620
18,10,13,7621
50,48,31,7622
29,36,49,7623
38,29,21,7624
40,25,55,7625
16,19,11,7626
62,15,15,7627
21,27,4,7628
21,12,6,7629
69,36,8,7630
78,62,2,7631
40,24,7,7632
38,29,31,7633
36,36,11,7634
46,46,28,7635
26,17,9,7636
25,15,29,7637
19,21,33,7638
17,32,32,7639
28,24,31,7640
29,25,3,7641
74,14,58,7642
42,23,50,7643
11,11,11,7644
31,11,10,7645
102,29,29,7646
16,19,3,7647
32,20,13,7648
55,39,57,7649
58,31,29,7650
47,45,12,7651
34,34,18,7652
35,35,17,7653
43,16,27,7654
34,28,36,7655
40,36,19,7656
55,46,15,7657
79,52,23,7658
50,32,58,7659
51,36,16,7660
35,27,30,7661
53,18,73,7662
36,31,7,7663
60,47,22,7664
27,22,35,7665
90,12,6,7666
14,13,9,7667
48,37,15,7668
48,43,34,7669
20,30,17,7670
95,38,16,7671
22,14,12,7672
48,33,24,7673
30,17,30,7674
33,23,3,7675
90,20,20,7676
23,14,5,7677
38,22,19,7678
32,24,30,7679
28,23,23,7680
16,28,20,7681
24,24,25,7682
68,32,16,7683
105,40,15,7684
40,40,90,7685
43,12,14,7686
34,12,23,7687
38,19,8,7688
27,12,7,7689
40,32,8,7690
20,25,8,7691
52,36,32,7692
98,35,8,7693
67,28,14,7694
51,35,39,7695
25,30,2,7696
27,21,28,7697
20,11,15,7698
29,11,2,7699
36,27,14,7700
35,24,5,7701
35,44,65,7702
16,31,9,7703
30,18,9,7704
53,14,44,7705
21,13,35,7706
18,13,27,7707
28,20,4,7708
73,45,16,7709
20,13,40,7710
17,15,7,7711
19,19,18,7712
22,26,4,7713
18,8,7,7714
35,40,6,7715
35,11,13,7716
48,14,8,7717
32,18,37,7718
19,22,8,7719
53,38,28,7720
14,12,11,7721
17,19,9,7722
23,11,23,7723
42,17,12,7724
32,11,4,7725
20,19,20,7726
34,30,12,7727
28,35,23,7728
65,45,35,7729
44,14,11,7730
88,29,29,7731
35,13,13,7732
55,25,20,7733
40,12,12,7734
40,30,27,7735
70,25,20,7736
35,28,4,7737
34,24,22,7738
38,20,20,7739
100,20,10,7740
24,39,28,7741
23,20,12,7742
26,33,22,7743
20,14,4,7744
23,14,10,7745
45,40,25,7746
31,27,2,7747
36,50,27,7748
38,26,12,7749
44,29,28,7750
19,28,34,7751
54,25,25,7752
17,11,25,7753
32,29,17,7754
81,36,16,7755
38,14,21,7756
13,28,20,7757
38,17,24,7758
50,32,8,7759
28,20,7,7760
41,37,21,7761
32,32,63,7762
21,29,29,7763
25,20,9,7764
16,15,28,7765
41,23,20,7766
60,35,35,7767
24,12,2,7768
53,16,14,7769
51,20,9,7770
36,17,15,7771
25,47,32,7772
35,32,5,7773
25,16,14,7774
17,44,41,7775
16,12,28,7776
45,20,10,7777
16,48,68,7778
12,15,15,7779
29,33,98,7780
43,32,30,7781
31,26,28,7782
33,29,7,7783
66,30,5,7784
24,17,20,7785
22,31,41,7786
17,15,4,7787
85,29,7,7788
26,26,55,7789
34,28,8,7790
42,25,10,7791
50,40,39,7792
33,21,11,7793
39,34,35,7794
33,24,27,7795
70,17,14,7796
85,20,20,7797
50,35,19,7798
90,30,5,7799
30,32,20,7800
20,20,23,7801
38,24,8,7802
38,27,23,7803
26,16,18,7804
16,30,50,7805
35,28,20,7806
39,37,34,7807
62,62,10,7808
30,28,7,7809
16,26,3,7810
28,11,5,7811
28,50,20,7812
33,17,5,7813
47,20,46,7814
45,12,18,7815
58,25,8,7816
60,23,9,7817
18,33,25,7818
63,43,26,7819
18,14,3,7820
22,20,23,7821
50,50,3,7822
32,39,19,7823
42,35,25,7824
22,12,16,7825
17,17,11,7826
73,47,20,7827
31,29,31,7828
18,23,17,7829
52,44,16,7830
33,16,15,7831
45,15,5,7832
60,39,50,7833
52,18,52,7834
22,22,37,7835
28,49,41,7836
23,18,9,7837
30,14,22,7838
25,26,10,7839
20,45,20,7840
51,38,16,7841
60,55,17,7842
29,16,20,7843
43,35,35,7844
48,40,15,7845
56,40,7,7846
100,80,7,7847
16,17,26,7848
25,29,27,7849
70,23,2,7850
28,28,66,7851
32,30,30,7852
25,22,2,7853
21,20,19,7854
35,14,42,7855
63,11,6,7856
16,32,68,7857
35,23,11,7858
23,23,21,7859
55,16,5,7860
60,43,33,7861
19,16,20,7862
50,14,12,7863
19,16,6,7864
25,16,11,7865
45,55,40,7866
27,25,17,7867
54,47,18,7868
